sra_experiment_id	sra_run_id	sra_project_id	sra_biosample_id	num_of_bases	file_size	published	source	strategy	layout	library_name	selection	instrument	file_type	reads_unaligned	identified_reads	taxonomy_id	lineage	percent_identified	gc_content
SRX8048182	SRR11471905	PRJNA231221	SAMN14214644	950445400	475413025	4/4/20 12:41	VIRAL RNA	AMPLICON	PAIRED	IL100121559	RT-PCR	Illumina MiSeq	fastq	9172	1772064	64320	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|Zika virus	0.994850767	0.511038544
SRX8048187	SRR11471911	PRJNA231221	SAMN14214647	519535632	237896918	4/4/20 12:19	VIRAL RNA	WGS	PAIRED	IL100121125	cDNA	Illumina MiSeq	fastq	440924	422092	64320	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|Zika virus	0.489089426	0.475587717
SRX5000379	SRR8180306	PRJNA231221	SAMN10163217	6453736678	2729301776	11/9/18 18:11	GENOMIC	WGS	PAIRED	IL100072995	RANDOM	Illumina HiSeq 4000	fastq	1130711	20239278	1812935	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter cloacae complex|Enterobacter roggenkampii	0.947088836	0.534669594
SRX8575877	SRR12047292	PRJNA231221	SAMN13450403	1577580875	5562310140	6/18/20 19:16	GENOMIC	WGS	SINGLE	PL100106894-1	RANDOM	PacBio RS	pacbio_native	101524	61958	1255	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus pentosaceus	0.378989736	0.380614076
SRX8574167	SRR12045485	PRJNA231221	SAMN13450441	2212195904	1075907451	6/18/20 13:07	GENOMIC	WGS	PAIRED	IL100107211	RANDOM	Illumina HiSeq 4000	fastq	49716	7275436	1376	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Aerococcus|Aerococcus urinae	0.993212974	0.430180997
SRX5000533	SRR8180460	PRJNA231221	SAMN10163224	2171920580	842441608	11/9/18 16:39	GENOMIC	WGS	PAIRED	IL100073651	RANDOM	Illumina HiSeq 4000	fastq	81682	7110108	1282	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus epidermidis	0.988642327	0.316632656
SRX8574172	SRR12045491	PRJNA231221	SAMN13450442	3122236753	10629330004	6/18/20 13:41	GENOMIC	WGS	SINGLE	PL100106702-1	RANDOM	PacBio RS	pacbio_native	98287	65195	818	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron	0.398790081	0.432624529
SRX5000545	SRR8180474	PRJNA231221	SAMN10163227	4703211496	2312773397	11/9/18 18:20	GENOMIC	WGS	PAIRED	IL100073437	RANDOM	Illumina HiSeq 4000	fastq	208484	15365064	287	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas aeruginosa	0.986612941	0.664141218
SRX981398	SRR1955869	PRJNA231221	SAMN03255479	1310411168	918917756	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040306	RANDOM	Illumina HiSeq 2000	fastq	194646	6292538	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.969995302	0.323919468
SRX5000058	SRR8179984	PRJNA231221	SAMN10163214	2181850038	836098180	11/9/18 15:16	GENOMIC	WGS	PAIRED	IL100073648	RANDOM	Illumina HiSeq 4000	fastq	17378	7207291	2420308	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sp. FDAARGOS_520	0.99759463	0.35493092
SRX9395639	SRR12931585	PRJNA231221	SAMN16357245	2155060749	7342493365	10/29/20 16:26	GENOMIC	WGS	SINGLE	PL100132271-1	RANDOM	PacBio RS	pacbio_native	83977	79505	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.486322653	0.549907911
SRX6428623	SRR9668045	PRJNA231221	SAMN11056502	2661759144	1154055617	7/10/19 16:08	GENOMIC	WGS	PAIRED	IL100101439	RANDOM	Illumina HiSeq 4000	fastq	415586	8398186	32002	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Achromobacter|Achromobacter denitrificans	0.952848111	0.667352645
SRX13303795	SRR17119281	PRJNA231221	SAMN22365132	6459486154	2140517968	12/3/21 14:41	GENOMIC	WGS	PAIRED	IL100206148	RANDOM	Illumina NovaSeq 6000	fastq	128201	21260826	1185650	Bacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacteroides|Mycobacteroides abscessus|Mycobacteroides abscessus subsp. abscessus	0.994006226	0.638015803
SRX981356	SRR1955855	PRJNA231221	SAMN03255473	1534338691	5437442396	5/12/15 13:12	GENOMIC	WGS	SINGLE	PL100039724-1	RANDOM	PacBio RS	pacbio_native	105954	57528	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.351891951	0.348820636
SRX5764168	SRR8984905	PRJNA231221	SAMN11056345	2711760680	1096646391	4/29/19 13:33	GENOMIC	WGS	PAIRED	IL100080273	RANDOM	Illumina HiSeq 4000	fastq	174899	8804441	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.980522065	0.555202725
ERX2403170	ERR2352294	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500739	258922500	136740632	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514744U:G1	Inverse rRNA	Illumina MiSeq	cram	624459	238616	12062	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus B|Echovirus E6	0.276471917	0.532128509
SRX1384484	SRR2819198	PRJNA231221	SAMN03996271	1433941642	874360496	10/26/15 19:41	GENOMIC	WGS	PAIRED	IL100047540	RANDOM	Illumina HiSeq 2500	fastq	103401	6995320	614	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia liquefaciens	0.985433855	0.545366934
SRX10063418	SRR13673977	PRJNA231221	SAMN16357450	5474919501	1384229911	2/9/21 20:40	GENOMIC	WGS	SINGLE	PL100141816-1	RANDOM	Sequel	bam	67819	875117	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.928076773	0.560254542
SRX1384254	SRR2818286	PRJNA231221	SAMN03996335	1417246952	5434385604	10/26/15 18:55	GENOMIC	WGS	SINGLE	PL100045917A-1	RANDOM	PacBio RS	pacbio_native	126816	36666	670	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio parahaemolyticus	0.224281572	0.5016951
SRX13310041	SRR17125537	PRJNA231221	SAMN23242887	11693809569	2950418698	12/3/21 20:45	GENOMIC	WGS	SINGLE	PL100198817-1	RANDOM	Sequel II	bam	58997	907507	1772	Bacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycolicibacterium|Mycolicibacterium smegmatis	0.938958349	0.644997521
SRX9620400	SRR13182519	PRJNA231221	SAMN16357381	3380368144	1081380757	12/2/20 12:28	GENOMIC	WGS	PAIRED	IL100146387	RANDOM	Illumina NovaSeq 6000	fastq	26835	11166437	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.997602578	0.494328915
SRX2104766	SRR4123938	PRJNA231221	SAMN04875569	1101944232	4046326288	9/2/16 11:11	GENOMIC	WGS	SINGLE	PL100050106-1	RANDOM	PacBio RS	pacbio_native	128571	34911	69218	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter cloacae complex|Enterobacter cancerogenus	0.213546445	0.526343116
SRX9295032	SRR12827394	PRJNA231221	SAMN16357166	2400207809	8197177369	10/18/20 10:22	GENOMIC	WGS	SINGLE	PL100108171-1	RANDOM	PacBio RS	pacbio_native	97961	65521	80866	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Delftia|Delftia acidovorans	0.400784184	0.629799013
SRX2467179	SRR5149162	PRJNA231221	SAMN05364094	2028102482	891522178	1/5/17 15:26	VIRAL RNA	WGS	PAIRED	IL100067992	cDNA	Illumina MiSeq	fastq	1759509	1609432	186538	Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Filoviridae|Ebolavirus|Zaire ebolavirus	0.477726383	0.438346222
ERX2403156	ERR2352280	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA104500725	282753000	150735046	2/28/18 8:39	VIRAL RNA	WGS	PAIRED	DN514740Q:A3	Inverse rRNA	Illumina MiSeq	cram	702507	240003	39054	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Enterovirus A|Enterovirus A71	0.254642391	0.49494921
SRX981329	SRR1955826	PRJNA231221	SAMN03255467	519824109	1970909627	5/12/15 13:12	GENOMIC	WGS	SINGLE	PL100039718-1	RANDOM	PacBio RS	pacbio_native	125013	38469	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.235310309	0.393226819
SRX9620009	SRR13181992	PRJNA231221	SAMN16357363	3736884580	1971254247	12/2/20 11:32	GENOMIC	WGS	PAIRED	IL100144153	RANDOM	Illumina HiSeq 4000	fastq	156794	12216996	28111	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides eggerthii	0.987328539	0.455862136
ERX1934207	ERR1873682	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA51864418	115178700	69753171	3/8/17 14:17	VIRAL RNA	WGS	PAIRED	DN477535D:F1	Inverse rRNA	Illumina MiSeq	cram	12734	371195	39767	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Rhinovirus A|rhinovirus A11	0.966832409	0.446383203
SRX5936184	SRR9163304	PRJNA231221	SAMN11056399	4009595110	1694355731	5/30/19 16:56	GENOMIC	WGS	PAIRED	IL100085944	RANDOM	Illumina HiSeq 4000	fastq	55775	13221030	28037	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus mitis	0.995799065	0.403113812
ERX1934221	ERR1873696	Sequencing_extracted_nucleic_acid_from_the_National_Collection_of_Pathogenic_Viruses-sc-4123	SAMEA51874918	158841300	96837134	3/8/17 14:17	VIRAL RNA	WGS	PAIRED	DN477535D:D3	Inverse rRNA	Illumina MiSeq	cram	17883	511588	185897	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Enterovirus|Rhinovirus A|rhinovirus A24	0.966224779	0.435679071
SRX3046382	SRR5879185	PRJNA231221	SAMN07312462	4747918670	1804532720	7/28/17 17:38	GENOMIC	WGS	PAIRED	IL100066511	RANDOM	Illumina HiSeq 4000	fastq	53249	15668336	29484	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia frederiksenii	0.996613001	0.462575453
SRX6403342	SRR9641498	PRJNA231221	SAMN11056480	3700047659	12492625980	7/3/19 14:07	GENOMIC	WGS	SINGLE	PL100091205-1	RANDOM	PacBio RS	pacbio_native	71371	92111	28901	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica	0.56343206	0.503542072
SRX981334	SRR1955832	PRJNA231221	SAMN03255469	1074157220	744835925	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040296	RANDOM	Illumina HiSeq 2000	fastq	202118	5115492	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.961990819	0.324213711
SRX9620004	SRR13181986	PRJNA231221	SAMN16357360	3356121959	848560916	12/2/20 11:26	GENOMIC	WGS	SINGLE	PL100141373-1	RANDOM	Sequel	bam	88847	495282	471	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter calcoaceticus/baumannii complex|Acinetobacter calcoaceticus	0.847898324	0.395441312
SRX6403315	SRR9641473	PRJNA231221	SAMN11056476	2287578728	1193400033	7/3/19 13:16	GENOMIC	WGS	PAIRED	IL100092536	RANDOM	Illumina HiSeq 4000	fastq	154872	7419892	2545800	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|unclassified Pseudomonas|Pseudomonas sp. FDAARGOS_761	0.979554214	0.668603188
SRX10063444	SRR13674003	PRJNA231221	SAMN16357453	2737907236	1243868820	2/9/21 21:55	GENOMIC	WGS	PAIRED	IL100148321	RANDOM	Illumina HiSeq 4000	fastq	25438	9040480	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.997194107	0.560916624
SRX2110109	SRR4125420	PRJNA231221	SAMN05004751	1432304935	5167112043	9/2/17 0:00	GENOMIC	WGS	SINGLE	PL100053609-1	RANDOM	PacBio RS	pacbio_native	117841	45641	57975	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|pseudomallei group|Burkholderia thailandensis	0.279180583	0.629520756
SRX981130	SRR1955615	PRJNA231221	SAMN03255454	2168894132	7757150441	5/12/15 13:12	GENOMIC	WGS	SINGLE	PL100039705-1	RANDOM	PacBio RS	pacbio_native	126198	37284	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.228061805	0.384165123
SRX6403312	SRR9641467	PRJNA231221	SAMN11056474	2249608872	1093093117	7/3/19 13:15	GENOMIC	WGS	PAIRED	IL100092529	RANDOM	Illumina HiSeq 4000	fastq	114000	7335036	823	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides distasonis	0.984696006	0.451223705
SRX4999981	SRR8179908	PRJNA231221	SAMN10163210	2629559602	1100994426	11/9/18 15:40	GENOMIC	WGS	PAIRED	IL100072823	RANDOM	Illumina HiSeq 4000	fastq	327666	8379485	303	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas putida	0.962368173	0.623624116
SRX3050814	SRR5884791	PRJNA231221	SAMN07312482	3043015420	1158604766	7/31/17 15:22	GENOMIC	WGS	PAIRED	IL100069082	RANDOM	Illumina HiSeq 4000	fastq	255736	9820474	582	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Morganella|Morganella morganii	0.974619822	0.501762563
SRX3050809	SRR5884785	PRJNA231221	SAMN07312479	2918364419	9883864509	7/31/17 17:02	GENOMIC	WGS	SINGLE	PL100068676-1	RANDOM	PacBio RS	pacbio_native	62927	100555	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.615083006	0.552683178
SRX10063185	SRR13673744	PRJNA231221	SAMN16357433	2410413302	1037084385	2/9/21 19:09	GENOMIC	WGS	PAIRED	IL100148256	RANDOM	Illumina HiSeq 4000	fastq	10966	7970535	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.998626073	0.497396074
SRX981144	SRR1955629	PRJNA231221	SAMN03255460	952408992	669964044	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100040287	RANDOM	Illumina HiSeq 2000	fastq	195919	4518977	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.958446803	0.32304585
SRX12531064	SRR16251443	PRJNA231221	SAMN21402704	4352445744	1324282831	10/8/21 23:50	GENOMIC	WGS	PAIRED	IL100186101	RANDOM	Illumina NovaSeq 6000	fastq	312013	14100059	29489	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas enteropelogenes	0.97835058	0.595577847
SRX1384184	SRR2818084	PRJNA231221	SAMN03996329	591722691	2381445742	10/26/15 17:46	GENOMIC	WGS	SINGLE	PL100045837-2	RANDOM	PacBio RS	pacbio_native	142185	21297	674	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio mimicus	0.130271223	0.546711899
SRX2179297	SRR4272073	PRJNA231221	SAMN04875545	918994218	3451543517	9/20/16 11:14	GENOMIC	WGS	SINGLE	PL100048447-1	RANDOM	PacBio RS	pacbio_native	122166	41316	487	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria meningitidis	0.252725071	0.505275341
SRX5000894	SRR8180822	PRJNA231221	SAMN10163250	1772086861	6144246938	11/10/18 1:34	GENOMIC	WGS	SINGLE	PL100072453-1	RANDOM	PacBio RS	pacbio_native	102542	60940	29382	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus cohnii	0.372762751	0.340400625
SRX1384191	SRR2818090	PRJNA231221	SAMN03996330	1456280425	5431944825	10/26/15 17:46	GENOMIC	WGS	SINGLE	PL100045838-2	RANDOM	PacBio RS	pacbio_native	107689	55793	663	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio alginolyticus	0.341279162	0.496140769
SRX2107166	SRR4125187	PRJNA231221	SAMN04875595	3035579772	10471666818	9/3/16 11:43	GENOMIC	WGS	SINGLE	PL100054209-1	RANDOM	PacBio RS	pacbio_native	83646	79836	1496	Bacteria|Firmicutes|Clostridia|Eubacteriales|Peptostreptococcaceae|Clostridioides|Clostridioides difficile	0.488347341	0.307846076
SRX9293597	SRR12825959	PRJNA231221	SAMN16357226	1964105320	802038298	10/18/20 9:44	GENOMIC	WGS	PAIRED	IL100133331	RANDOM	Illumina HiSeq 4000	fastq	9653	6494007	1354	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus hirae	0.998515759	0.365316756
SRX10062298	SRR13672857	PRJNA231221	SAMN16357426	2213917908	937107095	2/9/21 18:07	GENOMIC	WGS	PAIRED	IL100148249	RANDOM	Illumina HiSeq 4000	fastq	17039	7313815	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.997675714	0.502536502
SRX9293608	SRR12825971	PRJNA231221	SAMN16357232	3999867726	13542039447	10/18/20 10:15	GENOMIC	WGS	SINGLE	PL100129083-2	RANDOM	PacBio RS	pacbio_native	73294	90188	1363	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus garvieae	0.551669297	0.38504631
SRX2711481	SRR5419950	PRJNA231221	SAMN06173349	1173618731	4197793110	4/5/17 17:36	GENOMIC	WGS	SINGLE	PL100057753-1	RANDOM	PacBio RS	pacbio_native	100148	63334	29385	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus saprophyticus	0.387406565	0.342676582
SRX1385412	SRR2822442	PRJNA231221	SAMN03996307	1347989430	848028982	10/27/15 0:46	GENOMIC	WGS	PAIRED	IL100047575	RANDOM	Illumina HiSeq 2500	fastq	76997	6596218	549	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea agglomerans group|Pantoea agglomerans	0.988461783	0.543796177
SRX3046157	SRR5878927	PRJNA231221	SAMN07312459	2430779009	8304851380	7/28/17 17:26	GENOMIC	WGS	SINGLE	PL100065530-1	RANDOM	PacBio RS	pacbio_native	77403	86079	28152	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia kristensenii	0.526535031	0.468941688
SRX9293602	SRR12825965	PRJNA231221	SAMN16357229	779527542	2809917454	10/18/20 9:47	GENOMIC	WGS	SINGLE	PL100129080-1	RANDOM	PacBio RS	pacbio_native	128354	35128	502	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Kingella|Kingella denitrificans	0.214873809	0.516180633
SRX5936049	SRR9163112	PRJNA231221	SAMN11056395	1374063542	4896925363	5/30/19 16:54	GENOMIC	WGS	SINGLE	PL100080980-1	RANDOM	PacBio RS	pacbio_native	104531	58951	553	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea ananatis	0.360596274	0.506148803
SRX2701506	SRR5409216	PRJNA231221	SAMN06173332	1151413130	758997905	4/3/17 17:16	GENOMIC	WGS	PAIRED	IL100061021	RANDOM	Illumina HiSeq 2500	fastq	86626	5613439	611	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica subsp. enterica serovar Heidelberg	0.984802629	0.509082784
SRX1384528	SRR2819359	PRJNA231221	SAMN03996274	1026987594	649441364	10/26/15 19:41	GENOMIC	WGS	PAIRED	IL100047543	RANDOM	Illumina HiSeq 2500	fastq	160666	4923431	624	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella|Shigella sonnei	0.968398321	0.503421996
SRX4085604	SRR7167633	PRJNA231221	SAMN07796370	937810650	422894101	10/31/19 0:29	VIRAL RNA	WGS	PAIRED	IL100074887	cDNA	Illumina MiSeq	fastq	518836	1038989	186539	Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Filoviridae|Ebolavirus|Reston ebolavirus	0.66694847	0.420569037
SRX7988130	SRR11409417	PRJNA231221	SAMN14384141	11839670654	7217962595	3/24/20 22:31	VIRAL RNA	Targeted-Capture	PAIRED	IL100155763	cDNA	Illumina MiSeq	fastq	10995939	8671288	2697049	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Nidovirales|Cornidovirineae|Coronaviridae|Orthocoronavirinae|Betacoronavirus|Sarbecovirus|Severe acute respiratory syndrome coronavirus 2	0.440900387	0.422035162
SRX12543025	SRR16263432	PRJNA231221	SAMN20888899	2199192591	555123508	10/9/21 4:54	GENOMIC	WGS	SINGLE	PL100169604-1	RANDOM	Sequel	bam	18339	193249	446	Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Legionella|Legionella pneumophila	0.913326843	0.390209384
SRX9398642	SRR12934883	PRJNA231221	SAMN16357255	1104758285	279605956	10/29/20 12:52	GENOMIC	WGS	SINGLE	PL100132268-1	RANDOM	Sequel	bam	22697	210372	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.902616822	0.339734664
SRX1025963	SRR2019527	PRJNA231221	SAMN03611818	101940587	61301469	5/14/15 19:55	VIRAL RNA	AMPLICON	PAIRED	IL100054808	RT-PCR	Illumina MiSeq	fastq	2393	257884	186538	Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Filoviridae|Ebolavirus|Zaire ebolavirus	0.990805949	0.403699539
SRX3036114	SRR5868513	PRJNA231221	SAMN07312405	4456301732	1876117431	7/26/17 10:56	GENOMIC	WGS	PAIRED	IL100063154	RANDOM	Illumina HiSeq 4000	fastq	470648	14285318	1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.968104562	0.334386917
SRX8576559	SRR12047975	PRJNA231221	SAMN13450416	1815236232	845357411	6/18/20 21:08	GENOMIC	WGS	PAIRED	IL100114100	RANDOM	Illumina HiSeq 4000	fastq	24852	5985864	1303	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus oralis	0.995865384	0.417653744
SRX4085598	SRR7167627	PRJNA231221	SAMN07796367	580580559	337507538	10/31/19 0:29	VIRAL RNA	AMPLICON	PAIRED	IL100074985	RT-PCR	Illumina MiSeq	fastq	21700	1033367	186538	Viruses|Riboviria|Orthornavirae|Negarnaviricota|Haploviricotina|Monjiviricetes|Mononegavirales|Filoviridae|Ebolavirus|Zaire ebolavirus	0.979432586	0.405455002
SRX10063657	SRR13674215	PRJNA231221	SAMN16357458	1941923722	673771544	2/9/21 22:48	GENOMIC	WGS	PAIRED	IL100153344	RANDOM	Illumina NovaSeq 6000	fastq	31826	6398385	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.995050551	0.565684695
SRX2705222	SRR5413272	PRJNA231221	SAMN06173318	1082615768	763604946	4/4/17 14:02	GENOMIC	WGS	PAIRED	IL100056696	RANDOM	Illumina HiSeq 2500	fastq	82641	5276843	1770	Bacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium avium complex (MAC)|Mycobacterium avium subsp. paratuberculosis	0.984580419	0.677891353
SRX13312336	SRR17127863	PRJNA231221	SAMN22091680	14457484458	3648840612	12/4/21 3:18	GENOMIC	WGS	SINGLE	PL100188466-1	RANDOM	Sequel II	bam	147524	1266512	411486	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium sp. M62/1	0.89567168	0.486255301
