assembled_genome_acc	organism_name	infraspecific_name	genome_assembly_id	lineage	taxonomy_id	bco_id	schema_version	analysis_platform	analysis_platform_object_id	ngs_read_file_source	genomic_section	num_chromosomes	num_genes	num_segments	assembly_gc_content	length	genome_coverage	n50	n75	n90	l50	l75	ref_genome_acc	query_coverage_against_reference	percent_identity_against_reference	percent_reads_unaligned	assembly_type	assembly_level	assembly_score	reference_coverage_against_query
NZ_CP077203.1	Aeromonas sp. FDAARGOS 1402	strain=FDAARGOS 1402	GCA_019046925.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas; unclassified Aeromonas	2778051	ARGOS_000038	v1.0	NCBI	10391431	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/046/925/GCA_019046925.1_ASM1904692v1_genomic.gbff.gz	unnamed2	1	-	4	58	85668	-	85668	4594505	4594505	1	-	GCF_019046925.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP077204.1	Aeromonas sp. FDAARGOS 1402	strain=FDAARGOS 1402	GCA_019046925.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Aeromonadales; Aeromonadaceae; Aeromonas; unclassified Aeromonas	2778051	ARGOS_000038	v1.0	NCBI	10391431	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/046/925/GCA_019046925.1_ASM1904692v1_genomic.gbff.gz	unnamed3	1	-	4	59	80982	-	80982	4594505	4594505	1	-	GCF_019046925.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP046329.1	Shewanella putrefaciens	strain=FDAARGOS_681	GCA_009730575.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella	24	ARGOS_000038	v1.0	NCBI	5379171	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/730/575/GCA_009730575.1_ASM973057v1_genomic.gbff.gz	CP046329.1	1	-	1	44.5	4659617	-	4659617	4659617	4659617	1	-	GCF_009730575.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP022089.2	Shewanella sp. FDAARGOS_354	strain=FDAARGOS_354	GCA_002209245.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; unclassified Shewanella	1930557	ARGOS_000038	v1.0	NCBI	1628821	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/245/GCA_002209245.2_ASM220924v2_genomic.gbff.gz	CP022089.2	1	-	2	46.5	5031863	-	5031863	5031863	5031863	1	-	GCF_002209245.2	-	-	-	haploid	Complete Genome	-	-
NZ_CP022090.2	Shewanella sp. FDAARGOS_354	strain=FDAARGOS_354	GCA_002209245.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Shewanellaceae; Shewanella; unclassified Shewanella	1930557	ARGOS_000038	v1.0	NCBI	1628821	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/209/245/GCA_002209245.2_ASM220924v2_genomic.gbff.gz	unnamed1	1	-	2	43.5	38118	-	38118	5031863	5031863	1	-	GCF_002209245.2	-	-	-	haploid	Complete Genome	-	-
NZ_PDDX01000001.1	Budvicia aquatica	strain=FDAARGOS_387	GCA_002591785.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Budviciaceae; Budvicia	82979	ARGOS_000038	v1.0	NCBI	1348581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/591/785/GCA_002591785.1_ASM259178v1_genomic.gbff.gz	pRIID_90.contig.0	0	-	1	-	-	-	-	-	-	-	-	GCF_002591785.1	-	-	-	haploid	Contig	-	-
NZ_CP065700.1	Atlantibacter hermannii	strain=FDAARGOS_888	GCA_016027855.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Atlantibacter	565	ARGOS_000038	v1.0	NCBI	8819201	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/027/855/GCA_016027855.1_ASM1602785v1_genomic.gbff.gz	CP065700.1	1	-	1	54	4554875	-	4554875	4554875	4554875	1	-	GCF_016027855.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP023525.1	Cedecea neteri	strain=FDAARGOS_392	GCA_002393445.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Cedecea	158822	ARGOS_000038	v1.0	NCBI	1245221	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/393/445/GCA_002393445.1_ASM239344v1_genomic.gbff.gz	CP023525.1	1	-	2	54.5	5214802	-	5214802	5214802	5214802	1	-	GCF_002393445.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP023526.1	Cedecea neteri	strain=FDAARGOS_392	GCA_002393445.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Cedecea	158822	ARGOS_000038	v1.0	NCBI	1245221	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/393/445/GCA_002393445.1_ASM239344v1_genomic.gbff.gz	unnamed	1	-	2	48.5	254496	-	254496	5214802	5214802	1	-	GCF_002393445.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP050966.1	Cedecea sp. FDAARGOS_727	strain=FDAARGOS_727	GCA_012273235.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Cedecea; unclassified Cedecea	2545798	ARGOS_000038	v1.0	NCBI	6719851	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/273/235/GCA_012273235.1_ASM1227323v1_genomic.gbff.gz	CP050966.1	1	-	1	54.5	4817482	-	4817482	4817482	4817482	1	-	GCF_012273235.1	-	-	-	haploid	Chromosome	-	-
NZ_CP083651.1	Citrobacter amalonaticus	strain=FDAARGOS_1489	GCA_020099335.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	10971531	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/099/335/GCA_020099335.1_ASM2009933v1_genomic.gbff.gz	CP083651.1	1	-	3	53.5	4760400	-	4760400	4760400	4760400	1	-	GCF_020099335.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP083652.1	Citrobacter amalonaticus	strain=FDAARGOS_1489	GCA_020099335.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	10971531	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/099/335/GCA_020099335.1_ASM2009933v1_genomic.gbff.gz	unnamed1	1	-	3	53	185823	-	185823	4760400	4760400	1	-	GCF_020099335.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP083653.1	Citrobacter amalonaticus	strain=FDAARGOS_1489	GCA_020099335.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	10971531	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/099/335/GCA_020099335.1_ASM2009933v1_genomic.gbff.gz	unnamed2	1	-	3	51.5	125776	-	125776	4760400	4760400	1	-	GCF_020099335.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP077291.1	Citrobacter farmeri	strain=FDAARGOS 1423	GCA_019048065.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	67824	ARGOS_000038	v1.0	NCBI	10391861	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/048/065/GCA_019048065.1_ASM1904806v1_genomic.gbff.gz	ANONYMOUS	1	-	2	53.5	4875913	-	4875913	4875913	4875913	1	-	GCF_019048065.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP077292.1	Citrobacter farmeri	strain=FDAARGOS 1423	GCA_019048065.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	67824	ARGOS_000038	v1.0	NCBI	10391861	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/048/065/GCA_019048065.1_ASM1904806v1_genomic.gbff.gz	unnamed	1	-	2	50	88902	-	88902	4875913	4875913	1	-	GCF_019048065.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP077262.1	Citrobacter pasteurii	strain=FDAARGOS 1424	GCA_019047765.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	1563222	ARGOS_000038	v1.0	NCBI	10391651	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/047/765/GCA_019047765.1_ASM1904776v1_genomic.gbff.gz	ANONYMOUS	1	-	3	52	4918872	-	4918872	4918872	4918872	1	-	GCF_019047765.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP077261.1	Citrobacter pasteurii	strain=FDAARGOS 1424	GCA_019047765.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	1563222	ARGOS_000038	v1.0	NCBI	10391651	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/047/765/GCA_019047765.1_ASM1904776v1_genomic.gbff.gz	unnamed1	1	-	3	49.5	6827	-	6827	4918872	4918872	1	-	GCF_019047765.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP077263.1	Citrobacter pasteurii	strain=FDAARGOS 1424	GCA_019047765.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	1563222	ARGOS_000038	v1.0	NCBI	10391651	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/047/765/GCA_019047765.1_ASM1904776v1_genomic.gbff.gz	unnamed2	1	-	3	51.5	95620	-	95620	4918872	4918872	1	-	GCF_019047765.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP066089.1	Citrobacter koseri	strain=FDAARGOS_1029	GCA_016128275.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	8871811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/128/275/GCA_016128275.1_ASM1612827v1_genomic.gbff.gz	CP066089.1	1	-	3	54	4721681	-	4721681	4721681	4721681	1	-	GCF_016128275.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP066090.1	Citrobacter koseri	strain=FDAARGOS_1029	GCA_016128275.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	8871811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/128/275/GCA_016128275.1_ASM1612827v1_genomic.gbff.gz	unnamed1	1	-	3	51.5	5601	-	5601	4721681	4721681	1	-	GCF_016128275.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP066091.1	Citrobacter koseri	strain=FDAARGOS_1029	GCA_016128275.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	8871811	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/128/275/GCA_016128275.1_ASM1612827v1_genomic.gbff.gz	unnamed2	1	-	3	55	9294	-	9294	4721681	4721681	1	-	GCF_016128275.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP044097.1	Citrobacter koseri	strain=FDAARGOS_646	GCA_008693945.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	4720891	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/693/945/GCA_008693945.1_ASM869394v1_genomic.gbff.gz	CP044097.1	1	-	1	54	4581018	-	4581018	4581018	4581018	1	-	GCF_008693945.1	-	-	-	haploid	Complete Genome	-	-
NZ_RKJA01000007.1	Citrobacter amalonaticus	strain=FDAARGOS_490	GCA_003938795.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	2164601	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/795/GCA_003938795.1_ASM393879v1_genomic.gbff.gz	NODE_33_length_5190_cov_15.2474_ID_117269_trim	0	-	7	-	-	-	-	-	-	-	-	GCF_003938795.1	-	-	-	haploid	Contig	-	-
NZ_RKJA01000003.1	Citrobacter amalonaticus	strain=FDAARGOS_490	GCA_003938795.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	2164601	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/795/GCA_003938795.1_ASM393879v1_genomic.gbff.gz	unitig_0_quiver_quiver_pilon	0	-	7	-	-	-	-	-	-	-	-	GCF_003938795.1	-	-	-	haploid	Contig	-	-
NZ_RKJA01000004.1	Citrobacter amalonaticus	strain=FDAARGOS_490	GCA_003938795.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	2164601	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/795/GCA_003938795.1_ASM393879v1_genomic.gbff.gz	unitig_1_quiver_quiver_pilon	0	-	7	-	-	-	-	-	-	-	-	GCF_003938795.1	-	-	-	haploid	Contig	-	-
NZ_RKJA01000005.1	Citrobacter amalonaticus	strain=FDAARGOS_490	GCA_003938795.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	2164601	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/795/GCA_003938795.1_ASM393879v1_genomic.gbff.gz	unitig_2_quiver_quiver_pilon	0	-	7	-	-	-	-	-	-	-	-	GCF_003938795.1	-	-	-	haploid	Contig	-	-
NZ_RKJA01000002.1	Citrobacter amalonaticus	strain=FDAARGOS_490	GCA_003938795.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	2164601	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/795/GCA_003938795.1_ASM393879v1_genomic.gbff.gz	unitig_3_quiver_trim_quiver_pilon	0	-	7	-	-	-	-	-	-	-	-	GCF_003938795.1	-	-	-	haploid	Contig	-	-
NZ_RKJA01000001.1	Citrobacter amalonaticus	strain=FDAARGOS_490	GCA_003938795.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	2164601	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/795/GCA_003938795.1_ASM393879v1_genomic.gbff.gz	unitig_6_quiver_trim_quiver_pilon	0	-	7	-	-	-	-	-	-	-	-	GCF_003938795.1	-	-	-	haploid	Contig	-	-
NZ_RKJA01000006.1	Citrobacter amalonaticus	strain=FDAARGOS_490	GCA_003938795.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	2164601	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/795/GCA_003938795.1_ASM393879v1_genomic.gbff.gz	unitig_7_quiver_quiver_pilon	0	-	7	-	-	-	-	-	-	-	-	GCF_003938795.1	-	-	-	haploid	Contig	-	-
NZ_RKIT01000003.1	Citrobacter koseri	strain=FDAARGOS_526	GCA_003938785.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	2164581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/785/GCA_003938785.1_ASM393878v1_genomic.gbff.gz	NODE_16_length_9370_cov_558.882_ID_30462_trim	0	-	5	-	-	-	-	-	-	-	-	GCF_003938785.1	-	-	-	haploid	Contig	-	-
NZ_RKIT01000004.1	Citrobacter koseri	strain=FDAARGOS_526	GCA_003938785.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	2164581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/785/GCA_003938785.1_ASM393878v1_genomic.gbff.gz	NODE_40_length_1344_cov_1.75138_ID_30512	0	-	5	-	-	-	-	-	-	-	-	GCF_003938785.1	-	-	-	haploid	Contig	-	-
NZ_RKIT01000005.1	Citrobacter koseri	strain=FDAARGOS_526	GCA_003938785.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	2164581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/785/GCA_003938785.1_ASM393878v1_genomic.gbff.gz	NODE_47_length_1211_cov_1.25397_ID_30526	0	-	5	-	-	-	-	-	-	-	-	GCF_003938785.1	-	-	-	haploid	Contig	-	-
NZ_RKIT01000002.1	Citrobacter koseri	strain=FDAARGOS_526	GCA_003938785.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	2164581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/785/GCA_003938785.1_ASM393878v1_genomic.gbff.gz	tig00000000_pilon	0	-	5	-	-	-	-	-	-	-	-	GCF_003938785.1	-	-	-	haploid	Contig	-	-
NZ_RKIT01000001.1	Citrobacter koseri	strain=FDAARGOS_526	GCA_003938785.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	2164581	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/938/785/GCA_003938785.1_ASM393878v1_genomic.gbff.gz	tig00000005_trim_quiver_pilon	0	-	5	-	-	-	-	-	-	-	-	GCF_003938785.1	-	-	-	haploid	Contig	-	-
NZ_CP033780.1	Citrobacter koseri	strain=FDAARGOS_530	GCA_003812405.1	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	2113101	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/405/GCA_003812405.1_ASM381240v1_genomic.gbff.gz	CP033780.1	1	-	1	54	4581001	-	4581001	4581001	4581001	1	-	GCF_003812405.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP022073.1	Citrobacter koseri	strain=FDAARGOS_287	GCA_002208985.3	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1628791	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/985/GCA_002208985.3_ASM220898v3_genomic.gbff.gz	CP022073.2	1	-	2	54	4925369	-	4925369	4925369	4925369	1	-	GCF_002208985.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP022075.1	Citrobacter koseri	strain=FDAARGOS_287	GCA_002208985.3	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1628791	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/985/GCA_002208985.3_ASM220898v3_genomic.gbff.gz	unnamed2	1	-	2	55	9293	-	9293	4925369	4925369	1	-	GCF_002208985.1	-	-	-	haploid	Complete Genome	-	-
NZ_CP014015.2	Citrobacter amalonaticus	strain=FDAARGOS_122	GCA_001559075.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	1613371	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/559/075/GCA_001559075.2_ASM155907v2_genomic.gbff.gz	CP014015.2	1	-	1	53.5	4904719	-	4904719	4904719	4904719	1	-	GCF_001559075.2	-	-	-	haploid	Complete Genome	-	-
NZ_CP014070.2	Citrobacter amalonaticus	strain=FDAARGOS_165	GCA_001558935.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	1560151	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/935/GCA_001558935.2_ASM155893v2_genomic.gbff.gz	CP014070.2	1	-	2	53	5030678	-	5030678	5030678	5030678	1	-	GCF_001558935.2	-	-	-	haploid	Complete Genome	-	-
NZ_CP014069.2	Citrobacter amalonaticus	strain=FDAARGOS_165	GCA_001558935.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	35703	ARGOS_000038	v1.0	NCBI	1560151	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/558/935/GCA_001558935.2_ASM155893v2_genomic.gbff.gz	unnamed	1	-	2	46.5	53359	-	53359	5030678	5030678	1	-	GCF_001558935.2	-	-	-	haploid	Complete Genome	-	-
NZ_LORR02000005.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_0_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000011.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_12_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000007.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_13_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000004.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_14_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000001.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_1_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000013.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_2_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000008.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_3_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000010.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_4_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000009.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_5_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000012.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_6_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
NZ_LORR02000002.1	Citrobacter koseri	strain=FDAARGOS_164	GCA_001471775.2	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter	545	ARGOS_000038	v1.0	NCBI	1530611	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/471/775/GCA_001471775.2_ASM147177v2_genomic.gbff.gz	unitig_7_quiver_pilon	0	-	13	-	-	-	-	-	-	-	-	GCF_001471775.2	-	-	-	haploid	Contig	-	-
